=== TABELA: COMPRAS ===
ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total
CO00376,941.166.510-72,P007,2025-05-21,4,59.88,4.3,239.52
CO00377,873.553.727-74,P011,2025-08-14,3,269.91,2.4,809.73
CO00378,985.510.160-31,P019,2025-11-29,4,179.91,4.2,719.64
CO00379,246.371.242-41,P002,2025-04-15,1,219.89,3.5,219.89
CO00380,881.444.204-21,P004,2024-01-01,2,335,88,2.8,671.76
CO00381,161.269.911-49,P007,2024-11-05,2,59.88,4.5,119.76
CO00382,568.423.869-19,P028,2025-01-04,3,35.91,1.4,107.73
CO00383,125.147.350-70,P003,2025-10-26,,24.9,3.7,74.7
CO00384,548.953.656-48,P002,2025-12-17,4,219.89,3.5,879.56
CO00385,619.416.782-62,P014,2024-01-02,1,79.9,3.8,79.9
CO00386,385.985.171-45,P016,2024-08-19,1,38.39,1.5,38.39
CO00387,332.864.192-65,P022,2025-12-13,4,89.91,1.0,359.64
CO00388,470.750.948-68,P027,2025-03-08,1,116.91,5.0,116.91
CO00389,985.510.160-31,P016,2024-04-01,1,38.39,1.9,38.39
CO00390,172.626.343-45,P004,2024-11-02,3,335.88,2.5,1007.64
CO00391,322.159.693-79,P013,2025-11-24,2,80.91,3.6,161.82
CO00392,614.973.643-30,P003,2025-09-16,5,24.9,3.3,124.5
CO00393,548.953.656-48,P015,2025-10-05,3,39.9,3,9,119.7
CO00394,734.183.529-94,P030,2025-03-29,4,65.89,3.5,263.56
CO00395,128.218.998-43,P003,2024-05-06,1,24.9,1.6,24.9
CO00396,403.332.469-32,P012,2024-05-23,4,44.91,2.3,179.64
CO00397,195.938.869-40,P009,2025-09-07,1,87.89,2.0,87.89
CO00398,517.438.655-69,P025,2025-11-05,1,219.89,4.4,219.89
CO00399,185.758.538-27,P007,2024-07-12,5,59.88,3.4,299.4
CO00400,580.590.551-53,P010,2024-09-02,1,142.89,4.1,142.89
CO00401,566.429.990-34,P013,2025-10-15,1,80.91,2.0,80.91
CO00402,961.754.619-87,P017,2024-11-20,1,80.91,4.9,80.91
CO00403,985.510.160-31,P013,2025-07-13,5,80.91,2.7,404.55
CO00404,378.388.719-36,P025,2024-03-15,4,219.89,4.8,879.56
CO00405,881.444.204-21,P019,2024-08-08,1,179.91,1.1,179.91
CO00406,801.432.963-17,P030,2025-02-11,1,65.89,4.8,65.89
CO00407,115.839.247-62,P010,2025-03-09,5,142.89,4.1,714.45
CO00408,930.676.411-20,P003,2024-06-05,5,24.9,3.2,124.5
CO00409,,P003,2024-07-27,3,24.9,1.3,74.7
CO00410,309.785.833-50,P018,2025-10-11,3,175.89,2.6,527.67
CO00411,887.756.448-24,P010,2024-09-01,4,142.89,3.9,571.56
CO00412,981.212.256-90,P008,2024-04-28,1,219.89,4.7,219.89
CO00413,933.878.663-14,P020,2025-11-13,5,87.89,1.2,439.45
CO00414,378.388.719-36,P004,2025-12-19,1,335.88,3.8,335.88
CO00415,674.303.833-93,P006,2025-06-19,4,95.88,4.8,383.52
CO00416,332.864.192-65,P026,2024-05-09,3,299.88,1.7,899.64
CO00417,873.553.727-74,P024,2024-01-31,1,44.91,4.1,44.91
CO00418,915.679.901-15,P026,2024-03-06,4,299.88,2.1,1199.52
CO00419,151.670.355-25,P023,2025-05-23,5,116.91,3.5,584.55
CO00420,,P017,2025-08-03,3,80.91,1.2,242.73
CO00421,548.953.656-48,P012,2024-04-15,2,44.91,2.0,89.82
CO00422,872.331.980-96,P022,2025-06-05,1,89.91,1.9,89.91
CO00423,125.859.381-41,P002,2025-04-28,1,219.89,2.0,219.89
CO00424,558.911.117-21,P013,2024-02-06,2,80.91,1.7,161.82
CO00425,721.921.460-38,P026,2024-09-11,4,299,88,1.9,1199.52
CO00426,805.708.581-47,P030,2024-03-20,3,65.89,2.1,197.67
CO00427,872.331.980-96,P012,2024-02-23,1,44.91,3.0,44.91
CO00428,357.966.152-21,P008,2025-02-14,5,219.89,4.9,1099.45
CO00429,839.996.836-43,P029,2024-11-14,4,39.9,4.5,159.6
CO00430,692.126.419-83,P003,2025-01-12,5,24.9,2.8,124.5
CO00431,854.440.901-62,P010,2025-09-29,5,142.89,4.1,714.45
CO00432,552.791.318-75,P015,2025-05-20,3,39.9,3.4,119.7
CO00433,735.867.258-40,P024,2024-09-08,5,44.91,4.0,224.55
CO00434,734.183.529-94,P001,2025-07-08,4,191.88,1.1,767.52
CO00435,730.927.651-71,P021,2024-01-02,1,249.9,4.8,249.9
CO00436,223.838.297-50,P028,2025-06-26,3,35.91,1.4,107.73
CO00437,296.530.780-58,P014,2024-05-25,4,79.9,4.8,319.6
CO00438,241.254.336-59,P003,2025-06-16,1,24.9,4.7,24.9
CO00439,260.345.277-80,P023,2024-03-27,3,116.91,2.8,350.73
CO00440,942.753.480-23,P004,2025-02-07,5,335.88,1.5,1679.4
CO00441,652.897.643-10,P019,2025-11-09,5,179.91,1.2,899.55
CO00442,985.510.160-31,P008,2024-11-18,3,219.89,2.0,659.67
CO00443,580.590.551-53,P023,2024-10-05,3,116.91,2.3,350.73
CO00444,619.416.782-62,P003,2025-08-21,2,24.9,1.5,49.8
CO00445,840.684.690-70,P005,2025-04-22,1,83,88,1.7,83.88
CO00446,765.170.899-93,P014,2024-07-31,1,79,9,3.1,79.9
CO00447,786.207.978-30,P010,2024-05-02,4,142.89,2.1,571.56
CO00448,830.419.508-95,P006,2025-12-14,3,95.88,4.3,287.64
CO00449,801.432.963-17,P007,2025-12-29,3,59.88,1.6,179.64
CO00450,195.938.869-40,P012,2025-11-24,4,44.91,3.1,179.64
CO00451,960.578.230-89,P009,2025-02-18,2,87.89,1.1,175.78
CO00452,786.207.978-30,P018,2025-04-18,5,175.89,2.0,879.45
CO00453,172.626.343-45,P026,2024-03-04,2,299.88,1.5,599.76
CO00454,710.544.453-50,P005,2025-01-16,2,83.88,4.3,167.76
CO00455,187.849.597-18,P019,2024-03-17,5,179.91,2.0,899.55
CO00456,926.144.847-68,P003,2025-03-30,2,24.9,4.6,49.8
CO00457,195.871.969-40,P003,2025-04-17,3,24.9,1.5,74.7
CO00458,246.371.242-41,P006,2025-02-08,5,95.88,2.7,479.4
CO00459,144.425.862-70,P001,2024-06-25,4,191.88,3.7,767.52
CO00460,606.971.432-33,P007,2025-04-01,2,59.88,2.1,119.76
CO00461,734.183.529-94,P002,2024-09-08,5,219.89,3.5,1099.45
CO00462,379.546.597-13,P016,2025-05-05,4,38.39,4.5,153.56
CO00463,710.579.641-42,P003,2025-03-05,3,24.9,2.5,74.7
CO00464,854.440.901-62,P021,2025-07-10,5,249.9,2.0,1249.5
CO00465,881.444.204-21,P013,2025-05-11,3,80.91,2.9,242.73
CO00466,730.927.651-71,p030,2025-02-01,5,65.89,3.0,329.45
CO00467,560.365.869-41,P006,2024-08-12,1,95.88,2.3,95.88
CO00468,891.396.181-39,P029,2025-04-28,3,39.9,1.2,119.7
CO00469,724.991.491-89,P012,2024-06-12,5,44.91,5.0,224.55
CO00470,107.172.824-90,P008,2024-02-27,2,219.89,2.1,439.78
CO00471,710.544.453-50,P019,2024-06-26,4,179.91,2.4,719.64
CO00472,357.966.152-21,P008,2025-12-15,5,219.89,2.3,1099.45
CO00473,386.710.818-45,P030,2025-12-18,5,65.89,1.1,329.45
CO00474,606.971.432-33,P019,2024-07-11,5,179.91,1.6,899.55
CO00475,566.429.990-34,P018,2024-02-08,3,175.89,1.7,527.67
CO00476,830.419.508-95,P002,2024-01-21,2,219.89,3.4,439.78
CO00477,350.643.521-82,P016,2025-09-20,1,38.39,2.3,38.39
CO00478,854.440.901-62,P026,2024-06-30,2,299.88,2.4,599.76
CO00479,885.477.271-87,P002,2025-12-22,1,219.89,1.6,219.89
CO00480,614.973.643-30,P025,2025-01-08,1,219.89,4.4,219.89
CO00481,961.754.619-87,P012,2024-12-10,4,44.91,,179.64
CO00482,185.758.538-27,P011,2025-03-23,2,269.91,4.9,539.82
CO00483,448.906.619-44,P021,2025-07-29,3,249.9,1.7,749.7
CO00484,386.710.818-45,P008,2025-01-22,5,219.89,4.3,1099.45
CO00485,435.316.565-51,P024,2024-01-02,3,44.91,1.5,134.73
CO00486,872.331.980-96,P013,2025-09-08,5,80.91,1.1,404.55
CO00487,736.256.344-26,P030,2025-08-02,5,65.89,1.9,329.45
CO00488,172.626.343-45,P030,2024-03-20,4,65.89,1.6,263.56
CO00489,296.530.780-58,P012,2024-03-31,3,44.91,1.7,134.73
CO00490,,P015,2024-09-12,1,39.9,2.1,39.9
CO00491,839.996.836-43,P012,2024-01-02,3,44.91,4.1,134.73
CO00492,246.371.242-41,P013,2024-06-19,4,80.91,3.9,323.64
CO00493,260.345.277-80,P016,2025-01-19,4,38.39,2.4,153.56
CO00494,107.172.824-90,P027,2025-08-14,4,116.91,4.2,467.64
CO00495,690.294.360-15,P006,2024-02-04,4,95.88,1.3,383.52
CO00496,379.546.597-13,P001,2024-04-17,3,191.88,2.0,575.64
CO00497,961.754.619-87,P011,2024-06-13,2,269.91,4.6,539.82
CO00498,652.897.643-10,P018,2025-09-20,1,175.89,2.4,175.89
CO00499,492.295.713-75,P023,2025-10-31,1,116.91,2.7,116.91
CO00500,548.953.656-48,P020,2024-04-13,4,87.89,1.6,351.56
CO00501,177.706.807-90,P007,2025-07-21,2,59.88,2.6,119.76
CO00502,806.356.567-48,P009,2024-04-08,3,87.89,,263.67
CO00503,246.371.242-41,P013,2025-05-17,5,80.91,3.2,404.55
CO00504,309.785.833-50,P002,2024-03-30,3,219.89,1.0,659.67
CO00505,379.546.597-13,P027,2024-04-09,5,116.91,2.9,584.55
CO00506,949.743.733-56,P007,2024-03-24,2,59.88,3.6,119.76
CO00507,961.216.572-25,P028,2025-02-11,1,35.91,2.2,35.91
CO00508,826.262.418-80,P016,2025-07-11,3,38.39,1.4,115.17
CO00509,146.155.666-47,P006,2025-01-13,3,95.88,4.5,287.64
CO00510,674.109.214-19,P015,2025-04-21,1,39.9,2.1,39.9
CO00511,151.670.355-25,P008,2024-06-03,3,219.89,3.3,659.67
CO00512,223.353.330-18,P003,2025-02-27,3,24.9,4.2,74.7
CO00513,472.541.171-95,P018,2025-06-19,1,175.89,4.4,175.89
CO00514,819.980.564-19,P018,2024-08-29,4,175.89,3.3,703.56
CO00515,961.216.572-25,P010,2024-02-05,1,142.89,2.6,142.89
CO00516,229.614.704-52,P019,2025-11-24,5,179.91,4.2,899.55
CO00517,709.169.791-40,P004,2024-06-20,4,335.88,1.7,1343.52
CO00518,,P026,2025-03-09,2,299.88,1.5,599.76
CO00519,471.999.951-49,P022,2025-10-04,4,89.91,1.8,359.64
CO00520,709.169.791-40,P027,2024-03-09,5,116.91,2.0,584.55
CO00521,662.269.371-77,P013,2024/11/29,5,80.91,2.6,404.55
CO00522,381.550.179-46,P017,2024-01-13,4,80.91,4.7,323.64
CO00523,129.147.432-17,P026,2024-06-02,4,299.88,1.5,1199.52
CO00524,709.169.791-40,P019,2024-04-12,5,179.91,3.3,899.55
CO00525,840.684.690-70,P019,2025-07-02,1,179.91,4.1,179.91
CO00526,730.927.651-71,P029,2025-11-01,4,39.9,2.1,159.6
CO00527,448.906.619-44,P019,2024-06-25,5,179.91,2.9,899.55
CO00528,381.550.179-46,P013,2025-11-28,2,80.91,3.5,161.82
CO00529,930.676.411-20,P002,2024-12-05,4,219.89,4.6,879.56
CO00530,296.530.780-58,P002,2025-01-16,4,219.89,4.7,879.56
CO00531,926.144.847-68,P011,2025-05-18,3,269.91,2.2,809.73
CO00532,107.172.824-90,P028,2025-03-29,2,35.91,1.5,71.82
CO00533,885.477.271-87,P009,2024-04-01,4,87.89,3.4,351.56
CO00534,696.665.251-65,P015,2025-02-20,2,39.9,4.7,79.8
CO00535,448.906.619-44,P025,2024-02-27,5,219.89,4.5,1099.45
CO00536,424.741.835-72,P026,2025-12-27,2,299.88,1.3,599.76
CO00537,115.839.247-62,P013,2025-06-20,2,80.91,4.1,161.82
CO00538,944.593.925-47,P001,2024-07-24,2,191.88,1,8,383.76
CO00539,981.212.256-90,P008,2025-01-04,1,219.89,2.8,219.89
CO00540,735.867.258-40,P009,2025-06-01,3,87.89,4.3,263.67
CO00541,941.166.510-72,P021,2024-09-04,1,249.9,3.7,249.9
CO00542,863.663.438-55,P016,2025-04-30,5,38.39,2.8,191.95
CO00543,721.921.460-38,P012,2024-09-21,3,44.91,1.7,134.73
CO00544,830.419.508-95,P010,2024-06-15,1,142.89,2.5,142.89
CO00545,872.331.980-96,P025,2025-10-24,2,219.89,4.4,439.78
CO00546,690.294.360-15,P022,2025-02-23,2,89.91,2.1,179.82
CO00547,424.741.835-72,P001,2024-05-15,1,191.88,2.9,191.88
CO00548,378.388.719-36,P020,2025-09-14,1,87.89,1.9,87.89
CO00549,435.316.565-51,P023,2025-01-20,3,116.91,2.7,350.73
CO00550,950.188.385-67,P015,2024-11-05,3,39.9,1.9,119.7
CO00551,,P027,2024-04-14,5,116.91,2.6,584.55
CO00552,704.532.132-13,P017,2025-08-31,3,80.91,3.2,242.73
CO00553,517.438.655-69,P010,2024-12-10,1,142.89,2.9,142.89
CO00554,381.550.179-46,P021,2024-09-24,3,249.9,4.4,749.7
CO00555,960.578.230-89,P007,2024-09-03,2,59.88,3.1,119.76
CO00556,981.212.256-90,P026,2024-11-23,5,299.88,2.6,1499.4
CO00557,322.159.693-79,P024,2024-10-29,1,44.91,3.6,44.91
CO00558,868.981.888-23,P030,2024-02-06,4,65.89,2.6,263.56
CO00559,724.326.763-18,P023,2024-12-17,5,116.91,4.3,584.55
CO00560,710.544.453-50,P022,2025-05-02,5,89.91,3.6,449.55
CO00561,386.710.818-45,P017,2025-11-04,3,80.91,4.4,242.73
CO00562,743.199.742-92,P006,2024-05-11,3,95.88,1.4,287.64
CO00563,868.981.888-23,P024,2024-07-06,5,44.91,4.1,224.55
CO00564,915.679.901-15,P021,2024-08-16,1,249.9,1.9,249.9
CO00565,435.316.565-51,P014,2025-08-22,3,79.9,2.5,239.7
CO00566,379.546.597-13,P015,2025-10-11,1,39.9,2.9,39.9
CO00567,724.326.763-18,P019,2024-07-18,5,179.91,1.3,899.55
CO00568,229.614.704-52,P004,2025-02-27,4,335.88,3.1,1343.52
CO00569,697.508.470-38,P028,2024-07-24,2,35.91,1.5,71.82
CO00570,470.750.948-68,P014,2025-04-13,5,79.9,4.6,399.5
CO00571,614.973.643-30,P011,2025-05-14,2,269.91,4.1,539.82
CO00572,915.679.901-15,P021,2024-02-29,2,249.9,,499.8
CO00573,704.532.132-13,P015,2024-06-21,3,39.9,1.8,119.7
CO00574,114.370.649-25,P025,2024-03-31,2,219.89,3.0,439.78
CO00575,985.510.160-31,P020,2025-02-17,4,87.89,3.5,351.56
CO00576,161.269.911-49,P016,2025-06-30,4,38.39,1.0,153.56
CO00577,854.440.901-62,P024,2024-11-25,3,44.91,4.8,134.73
CO00578,724.991.491-89,P007,2025-10-03,1,59.88,3.7,59.88
CO00579,195.938.869-40,P008,2024-04-15,3,219.89,2.2,659.67
CO00580,403.332.469-32,P017,2024-03-07,5,80.91,2.2,404.55
CO00581,167.316.680-50,P010,2025-06-16,3,142.89,2.8,428.67
CO00582,350.643.521-82,P011,2024-05-17,4,269.91,4.6,1079.64
CO00583,470.750.948-68,P029,2024-07-11,4,39.9,2.4,159.6
CO00584,548.953.656-48,P030,2024-08-17,4,65.89,1.1,263.56
CO00585,985.510.160-31,P007,2024-06-22,1,59.88,3.4,59.88
CO00586,355.995.177-66,P012,2025-10-17,1,44.91,2.5,44.91
CO00587,835.813.493-73,P025,2025-08-31,5,219.89,3.5,1099.45
CO00588,246.371.242-41,P022,2024-01-21,1,89.91,3.6,89.91
CO00589,246.371.242-41,P023,2025-01-24,1,116.91,2.7,116.91
CO00590,355.995.177-66,P018,2024-06-05,3,175.89,2.9,527.67
CO00591,491.993.139-70,P023,2025-11-08,1,116.91,2.2,116.91
CO00592,107.172.824-90,P022,2025-09-12,5,89.91,2.1,449.55
CO00593,322.159.693-79,P014,2025-09-24,1,79.9,3.0,79.9
CO00594,296.294.649-67,P010,2025-05-24,1,142.89,4.1,142.89
CO00595,735.867.258-40,P020,2025-06-19,2,87.89,4.1,175.78
CO00596,854.440.901-62,P012,2024-02-10,4,44.91,2.2,179.64
CO00597,381.108.679-97,P016,2025-05-07,2,38.39,3.8,76.78
CO00598,177.706.807-90,P008,2024-04-01,1,219.89,1.1,219.89
CO00599,199.774.541-55,P027,2024-06-01,5,116.91,3.7,584.55
CO00600,830.419.508-95,P025,2024-04-13,5,219.89,1.3,1099.45
CO00601,835.813.493-73,P021,2024-10-30,2,249.9,2.8,499.8
CO00602,151.670.355-25,P015,2024-06-27,1,39.9,1.4,39.9
CO00603,801.432.963-17,P028,2025-11-24,3,35.91,2.4,107.73
CO00604,765.170.899-93,P014,2024-02-16,1,79.9,1.4,79.9
CO00605,674.303.833-93,P028,2024-06-23,2,35.91,3.7,71.82
CO00606,177.706.807-90,P012,2024-10-01,4,44.91,4.8,179.64
CO00607,830.419.508-95,P012,2025-02-14,3,44.91,1.7,134.73
CO00608,930.676.411-20,P015,2025-12-07,3,39.9,4.3,119.7
CO00609,621.822.379-63,P026,2024-06-19,4,299.88,3.6,1199.52
CO00610,199.774.541-55,P005,2024-06-12,1,83.88,4.9,83.88
CO00611,172.626.343-45,P014,2025-08-05,5,79.9,2.9,399.5
CO00612,334.790.956-83,P006,2025-01-02,5,95.88,2.5,479.4
CO00613,891.396.181-39,P028,2025-05-14,2,35.91,2.9,71.82
CO00614,199.774.541-55,P029,2024-03-05,4,39.9,2.8,159.6
CO00615,868.981.888-23,P021,2025-11-25,3,249.9,1.0,749.7
CO00616,350.643.521-82,P025,2024-08-17,5,219.89,3.9,1099.45
CO00617,170.618.763-53,P017,2025-09-25,5,80.91,3,8,404.55
CO00618,223.353.330-18,P014,2025-11-10,2,79,9,2.9,159.8
CO00619,403.332.469-32,P005,2025-09-19,5,83.88,4.6,419.4
CO00620,697.508.470-38,P001,2025-04-25,2,191.88,3.0,383.76
CO00621,566.429.990-34,P028,2025-05-18,2,35.91,1.3,71.82
CO00622,885.477.271-87,P008,2024-02-21,3,219.89,4.9,659.67
CO00623,115.839.247-62,P008,2025-02-16,5,219.89,3.6,1099.45
CO00624,296.530.780-58,P003,2025-08-09,4,24.9,2.8,99.6
CO00625,750.933.603-21,P003,2024-05-01,4,24.9,2.8,99.6
CO00626,144.425.862-70,P024,2025-02-26,1,44.91,1.4,44.91
CO00627,646.846.350-30,P018,2024-04-03,5,175.89,1.0,879.45
CO00628,185.758.538-27,P029,2025-11-01,5,39.9,3.2,199.5
CO00629,933.878.663-14,P011,2024-08-16,3,269.91,4.3,809.73
CO00630,933.878.663-14,P011,2025-09-06,5,269.91,4.1,1349.55
CO00631,961.216.572-25,P023,2024-04-26,3,116.91,3.9,350.73
CO00632,223.353.330-18,P025,2024-12-29,2,219.89,1.0,439.78
CO00633,405.871.499-63,P018,2024-04-18,5,175.89,2.5,879.45
CO00634,167.316.680-50,P029,2025-02-23,2,39.9,3.0,79.8
CO00635,840.684.690-70,P009,2024-05-03,5,87.89,1.8,439.45
CO00636,580.590.551-53,P007,2024-07-14,4,59.88,4.3,239.52
CO00637,,P004,2025-10-10,4,335.88,,1343.52
CO00638,355.995.177-66,P025,2025-08-26,4,219.89,2.8,879.56
CO00639,115.839.247-62,P005,2024-02-19,4,83.88,1.0,335.52
CO00640,721.921.460-38,P030,2025-05-09,4,65.89,4.4,263.56
CO00641,446.738.809-60,P025,2024-06-26,2,219.89,3.8,439.78
CO00642,195.871.969-40,P004,2025-09-12,4,335.88,3.6,1343.52
CO00643,885.477.271-87,P017,2025-09-15,4,80.91,2.7,323.64
CO00644,195.938.869-40,P009,2024-10-28,4,87.89,4.9,351.56
CO00645,786.207.978-30,P026,2025-09-08,2,299.88,1.6,599.76
CO00646,424.741.835-72,P010,2025-12-29,5,142.89,4.4,714.45
CO00647,721.921.460-38,P021,2025-10-01,2,249.9,1.8,499.8
CO00648,405.871.499-63,P022,2024-05-15,3,89.91,4.7,269.73
CO00649,357.966.152-21,produto_26,2024-11-26,5,80.91,3.8,404.55
CO00650,789.769.761-22,P025,2025-08-19,3,219.89,3.2,659.67
CO00651,872.331.980-96,P022,2025-06-30,4,89.91,3.7,359.64
CO00652,888.698.812-12,P029,2025-06-19,4,39.9,4.2,159.6
CO00653,840.684.690-70,P001,2025-11-17,4,191.88,1.6,767.52
CO00654,981.212.256-90,P007,2024-06-13,3,59.88,4.0,179.64
CO00655,888.698.812-12,P022,2024-03-04,3,89.91,1.6,269.73
CO00656,379.546.597-13,P007,2025-04-08,5,59.88,1.1,299.4
CO00657,172.626.343-45,P020,2025-10-24,5,87.89,,439.45
CO00658,849.234.192-47,P013,2025-12-13,2,80.91,3.0,161.82
CO00659,888.698.812-12,P023,2025-01-31,1,116.91,4.7,116.91
CO00660,805.708.581-47,P026,2024-02-25,3,299.88,4.9,899.64
CO00661,928.990.106-30,P024,2025-03-29,3,44.91,1.8,134.73
CO00662,690.294.360-15,P030,2025-07-13,3,65.89,4.0,197.67
CO00663,735.867.258-40,P025,2024-06-30,2,219.89,2.2,439.78
CO00664,652.897.643-10,P006,2024-05-02,2,95.88,3.9,191.76
CO00665,223.838.297-50,P002,2024-09-27,4,219.89,2.1,879.56
CO00666,985.510.160-31,P006,2024-01-06,,95.88,4.4,479.4
CO00667,177.706.807-90,P015,2024-11-26,2,39.9,1.2,79.8
CO00668,697.508.470-38,P025,2024-11-04,5,219.89,4.4,1099.45
CO00669,986.252.557-78,P026,2024-03-15,5,299.88,3.2,1499.4
CO00670,736.256.344-26,P017,2025-06-17,2,80.91,4.8,161.82
CO00671,839.996.836-43,P026,2025-07-10,5,299.88,1.6,1499.4
CO00672,793.659.261-19,P013,2024-08-06,1,80.91,2.4,80.91
CO00673,177.706.807-90,P011,2025-09-25,3,269.91,2.2,809.73
CO00674,724.991.491-89,P016,2025-10-26,5,38.39,4.3,191.95
CO00675,,P004,2025-10-19,3,335.88,2.8,1007.64
CO00676,552.791.318-75,P002,2024-04-26,3,219.89,2.5,659.67
CO00677,403.332.469-32,P009,2024-01-26,5,87.89,3.9,439.45
CO00678,332.864.192-65,P027,2025-06-04,3,116.91,3.1,350.73
CO00679,750.933.603-21,P016,2025-10-29,1,38.39,2.2,38.39
CO00680,466.315.798-41,P011,2024-04-08,5,269.91,1.3,1349.55
CO00681,548.953.656-48,P025,2025-10-03,5,219.89,3.1,1099.45
CO00682,887.756.448-24,P007,2025-03-10,2,59.88,4.5,119.76
CO00683,172.626.343-45,P007,2025-03-21,5,59.88,4.3,299.4
CO00684,961.754.619-87,P024,2024-12-05,2,44.91,1.1,89.82
CO00685,646.846.350-30,P003,2024-09-14,1,24.9,1.2,24.9
CO00686,743.199.742-92,P003,2024-09-21,5,24.9,4.3,124.5
CO00687,724.857.201-36,P013,2025-03-19,4,80.91,3.5,323.64
CO00688,765.170.899-93,P001,2025-07-01,4,191.88,3.7,767.52
CO00689,704.532.132-13,P021,2025-08-22,5,249.9,1.3,1249.5
CO00690,167.316.680-50,P023,2025-05-29,1,116.91,2.4,116.91
CO00691,840.684.690-70,P010,2024-10-15,3,142.89,3.4,428.67
CO00692,334.790.956-83,P013,2024-02-01,4,80.91,4.3,323.64
CO00693,961.216.572-25,P006,2025-02-04,5,95.88,1.9,479.4
CO00694,490.685.467-83,P010,2025-10-25,2,142.89,2.2,285.78
CO00695,863.663.438-55,P001,2024-05-24,5,191.88,4.5,959.4
CO00696,355.995.177-66,P002,2025-02-07,1,219.89,3.3,219.89
CO00697,793.659.261-19,P018,2024-12-18,1,175.89,2.2,175.89
CO00698,385.985.171-45,P014,2024-07-07,5,79.9,1.6,399.5
CO00699,710.544.453-50,P020,2024-07-04,3,87.89,1.8,263.67
CO00700,944.593.925-47,P028,2025-07-16,1,35.91,4.4,35.91
CO00701,292.630.470-89,P021,2025-11-18,5,249.9,1.3,1249.5
CO00702,839.996.836-43,P009,2025-08-17,1,87.89,1.8,87.89
CO00703,448.906.619-44,P011,2025-11-02,3,269.91,1.5,809.73
CO00704,296.530.780-58,P004,2024-07-17,3,335.88,3.5,1007.64
CO00705,736.256.344-26,P016,2025-11-06,4,38.39,2.3,153.56
CO00706,435.316.565-51,P023,2025-08-03,5,116.91,1.6,584.55
CO00707,558.911.117-21,P026,2024-06-21,3,299.88,4.8,899.64
CO00708,704.532.132-13,P011,2025-12-30,2,269.91,4.1,539.82
CO00709,548.182.712-15,P009,2024-12-05,3,87.89,1.5,263.67
CO00710,621.822.379-63,P015,2024-11-08,4,39.9,2.4,159.6
CO00711,448.906.619-44,P018,2025-09-13,1,175.89,1.7,175.89
CO00712,471.999.951-49,P027,2024-05-23,3,116.91,4.4,350.73
CO00713,793.659.261-19,P007,2025-10-03,3,59.88,3.9,179.64
CO00714,,P024,2025/06/03,1,44.91,4.6,44.91
CO00715,891.396.181-39,P027,2025-08-27,5,116.91,3.3,584.55
CO00716,385.985.171-45,P030,2025-07-10,1,65.89,3.2,65.89
CO00717,806.356.567-48,P016,2024-08-16,2,38.39,2.5,76.78
CO00718,405.871.499-63,P005,2024-04-02,4,83.88,3.0,335.52
CO00719,941.166.510-72,P012,2024-09-01,5,44.91,1.0,224.55
CO00720,548.953.656-48,P025,2024-06-12,5,219.89,1.6,1099.45
CO00721,357.966.152-21,P019,2024-05-29,5,179.91,3.6,899.55
CO00722,492.295.713-75,P012,2025-05-14,1,44.91,1.9,44.91
CO00723,619.416.782-62,P003,2024-02-13,3,24.9,2.5,74.7
CO00724,491.993.139-70,P017,2025-04-10,3,80.91,2.6,242.73
CO00725,167.316.680-50,P002,2025-06-17,3,219.89,1.4,659.67
CO00726,381.550.179-46,P027,2025-08-06,3,116.91,3.3,350.73
CO00727,378.388.719-36,P013,2025-10-31,4,80.91,2.5,323.64
CO00728,652.897.643-10,P017,2024-08-16,3,80.91,2,5,242.73
CO00729,332.864.192-65,P013,2024-12-19,3,80.91,4.3,242.73
CO00730,448.906.619-44,P026,2024-01-07,4,299.88,4.5,1199.52
CO00731,229.614.704-52,P029,2024-08-23,2,39.9,2.8,79.8
CO00732,652.897.643-10,P017,2024-07-10,3,80.91,1.8,242.73
CO00733,568.423.869-19,P012,2024-05-01,5,44.91,3.9,224.55
CO00734,472.541.171-95,P014,2025-05-08,3,79.9,3.9,239.7
CO00735,621.822.379-63,P016,2025-10-24,2,38.39,3.4,76.78
CO00736,260.345.277-80,P001,2025-08-10,2,191.88,1.2,383.76
CO00737,618.371.235-54,P005,2025-08-09,5,83.88,1.2,419.4
CO00738,709.169.791-40,P002,2024-07-03,2,219.89,2.0,439.78
CO00739,332.864.192-65,P013,2025-10-14,5,80.91,4.9,404.55
CO00740,881.444.204-21,P029,2024-08-09,3,39.9,4.8,119.7
CO00741,750.933.603-21,P020,2024/06/23,4,87.89,4.5,351.56
CO00742,710.544.453-50,P027,2025-08-19,4,116.91,3.4,467.64
CO00743,441.889.233-91,P020,2025-12-03,5,87.89,2.1,439.45
CO00744,470.750.948-68,P030,2024-03-11,4,65.89,3.4,263.56
CO00745,472.541.171-95,P013,2024-01-17,4,80.91,1.5,323.64
CO00746,854.440.901-62,P017,2024-06-02,5,80.91,3.7,404.55
CO00747,223.353.330-18,P006,2025-09-06,4,95.88,4.6,383.52
CO00748,646.846.350-30,P029,2024-04-30,5,39.9,3.0,199.5
CO00749,,P016,2025-07-06,2,38.39,4.6,76.78
CO00750,125.859.381-41,P029,2025-01-14,4,39.9,3.1,159.6
CO00751,167.316.680-50,P023,2025-05-08,5,116.91,2.7,584.55
CO00752,856.595.383-85,P012,2025-12-14,5,44.91,4.2,224.55
