ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total
C01494,471.959.796-36,P0052,2025-08-24,1,83.57,3.7,83.57
C00760,934.065.277-01,P1367,2025-03-17,2,259.28,4.9,518.56
C00525,027.240.559-00,P1411,2026-07-02,1,221.28,4.7,221.28
C00011,026.542.351-14,P004,2025-04-09,1,169.9,3.7,169.9
C01874,913.624.835-59,P0782,2026-08-23,2,277.67,3.5,555.34
C01896,927.490.728-16,P1212,2026-03-04,3,74.94,4.1,224.82
C00482,960.013.389-14,P009,2025-01-18,3,119.9,3.8,359.7
C00064,816.184.959-50,P011,2025-02-13,1,249.9,4.8,249.9
C00246,039.117.182-84,P010,2025-02-13,3,99.9,4.6,299.7
C00136,039.117.182-84,P011,2025-04-12,1,249.9,5.0,249.9
C01663,104.967.066-32,P0192,2025-12-01,4,156.42,4.3,625.68
C01784,241.270.493-75,P1266,2025-07-04,1,96.02,4.6,96.02
C00307,627.048.281-05,P008,2025-11-12,1,219.9,4.6,219.9
C01494,471.959.796-36,P0052,2025-08-24,1,83.57,3.7,83.57
C00359,104.332.181-00,P002,2025-01-24,4,79.9,4.2,319.6
C00735,555.727.738-24,P0638,2026-08-23,2,340.99,4.4,681.98
C01199,888.992.107-21,P0843,2026-06-16,1,388.8,4.1,388.8
C01440,455.877.169-02,P1722,2026-08-03,1,202.28,3.9,202.28
C01750,229.131.670-20,P1569,2026-06-16,2,175.66,3.4,351.32
C00090,395.376.724-09,P013,2025-07-14,1,49.9,4.3,49.9
C00393,310.341.316-56,P007,2025-09-14,3,139.9,5.0,419.7
C00562,041.574.733-37,P1869,2025-04-27,2,46.26,4.8,92.52
C00621,629.613.671-40,P1075,2026-07-05,2,377.69,4.1,755.38
C01997,519.825.309-01,P1020,2025-08-24,1,383.26,4.2,383.26
C01555,030.366.254-96,P0183,2025-03-16,1,100.04,4.9,100.04
C00641,469.263.296-80,P0173,2026-03-18,1,186.6,5.0,186.6
C01944,944.064.090-17,P0312,2025-11-11,2,398.74,3.6,797.48
C00999,145.057.661-36,P1703,2025-06-04,1,171.46,3.7,171.46
C01002,148.468.536-91,P0232,2026-01-11,2,198.15,4.9,396.3
C00868,524.278.680-94,P0458,2025-05-27,2,328.27,4.1,656.54
C00288,627.048.281-05,P004,2025-04-26,5,169.9,4.4,849.5
C01869,191.284.117-73,P1341,2026-07-04,1,171.21,5.0,171.21
C00028,238.849.696-92,P015,2025-02-05,3,89.9,4.4,269.7
C00349,627.048.281-05,P009,2025-07-30,3,119.9,4.1,359.7
C00460,269.166.978-57,P003,2025-06-03,1,149.9,4.5,149.9
C00559,390.892.613-03,P0258,2025-06-07,1,142.59,3.6,142.59
C00264,161.559.407-89,P004,2025-02-22,1,169.9,3.7,169.9
C00036,161.559.407-89,P011,2025-05-15,1,249.9,4.6,249.9
C01356,047.541.212-52,P1189,2026-03-18,1,234.84,4.0,234.84
C01939,820.297.021-02,P1539,2026-06-10,1,106.21,4.2,106.21
C00244,104.332.181-00,P002,2025-09-29,1,79.9,4.3,79.9
C00594,254.729.284-00,P0092,2025-05-16,3,171.37,4.2,514.11
C01013,344.857.142-33,P0351,2025-12-31,2,101.96,3.6,203.92
C01856,879.508.304-92,P0216,2026-02-15,1,56.43,3.5,56.43
C01389,836.381.643-49,P0238,2025-09-01,1,306.67,3.8,306.67
C01533,292.913.203-58,P1138,2026-03-27,1,244.08,4.1,244.08
C01163,264.222.975-05,P1995,2025-03-12,2,78.29,3.7,156.58
C00835,638.318.285-47,P0865,2026-03-13,3,249.97,4.1,749.91
C00400,627.048.281-05,P006,2025-10-14,4,189.9,4.3,759.6
C01729,645.465.535-01,P1364,2026-07-11,3,376.38,4.0,1129.14
C01609,082.611.231-54,P0094,2025-05-25,2,363.41,4.7,726.82
C00051,104.332.181-00,P002,2025-05-14,1,79.9,4.5,79.9
C01431,607.337.543-33,P1733,2026-02-01,3,333.2,4.3,999.6
C00169,395.376.724-09,P014,2025-02-21,3,129.9,3.8,389.7
C01478,164.970.169-10,P1897,2025-07-21,2,227.16,3.8,454.32
C01652,148.951.343-42,P0442,2026-04-18,1,133.31,3.9,133.31
C00263,026.542.351-14,P009,2025-09-19,1,119.9,4.1,119.9
C00868,524.278.680-94,P0458,2025-05-27,2,328.27,4.1,656.54
C00248,269.166.978-57,P008,2025-11-07,1,219.9,4.5,219.9
C01135,005.329.318-58,P1948,2026-01-07,1,127.94,4.0,127.94
C01856,879.508.304-92,P0216,2026-02-15,1,56.43,3.5,56.43
C00162,104.332.181-00,P005,2025-06-02,3,229.9,4.4,689.7
C00796,838.688.891-16,P0352,2025-09-30,1,338.14,4.7,338.14
C01947,087.601.467-88,P1416,2025-07-11,1,276.85,3.5,276.85
C00602,172.131.451-26,P1928,2025-09-13,2,121.33,4.6,242.66
C00265,310.341.316-56,P003,2025-11-05,1,149.9,4.6,149.9
C00978,881.056.974-16,P0274,2025-10-04,2,147.01,4.3,294.02
C01017,189.455.906-17,P0200,2025-02-28,1,139.19,4.4,139.19
C01326,724.619.196-82,P0892,2026-04-07,1,318.34,3.8,318.34
C00628,881.056.974-16,P1554,2026-06-21,2,118.17,4.1,236.34
C01912,778.956.133-24,P1784,2025-06-15,1,73.66,4.4,73.66
C01043,510.740.913-02,P1479,2025-08-07,2,238.39,4.6,476.78
C00573,344.300.910-72,P1520,2025-08-30,1,154.31,4.7,154.31
C01921,695.727.908-11,P0968,2025-02-21,1,290.58,4.0,290.58
C01850,289.413.475-48,P1730,2025-02-20,1,74.28,3.8,74.28
C00999,145.057.661-36,P1703,2025-06-04,1,171.46,3.7,171.46
C00050,532.871.012-69,P011,2025-10-02,1,249.9,5.0,249.9
C01194,538.003.296-62,P1832,2025-11-15,4,138.02,4.9,552.08
C01111,767.735.925-69,P1022,2026-01-20,3,278.19,5.0,834.57
C00297,532.871.012-69,P009,2025-09-28,1,119.9,4.2,119.9
C01268,970.581.629-80,P1987,2026-05-10,1,252.08,3.3,252.08
C01682,988.649.767-01,P0929,2025-10-29,1,348.17,3.9,348.17
C00212,083.863.794-99,P011,2025-04-19,2,249.9,4.3,499.8
C01447,959.660.487-20,P1363,2025-10-25,2,394.66,3.5,789.32
C00281,350.305.641-60,P005,2025-12-03,4,229.9,4.5,919.6
C01498,661.797.968-07,P1091,2026-05-28,2,53.35,4.4,106.7
C00839,772.519.966-77,P0893,2026-04-21,1,201.68,4.5,201.68
C00014,104.332.181-00,P002,2025-05-02,1,79.9,3.7,79.9
C01933,795.563.318-08,P0900,2026-01-18,2,301.95,4.2,603.9
C00332,960.013.389-14,P002,2025-12-10,2,79.9,4.5,159.8
C01193,566.246.287-90,P1783,2025-04-28,1,386.56,4.4,386.56
C00363,480.184.514-27,P002,2025-12-19,1,79.9,3.7,79.9
C01867,060.002.589-68,P0537,2025-10-16,1,326.94,3.6,326.94
C01477,717.217.337-60,P0576,2026-07-06,1,190.63,4.6,190.63
C01609,082.611.231-54,P0094,2025-05-25,2,363.41,4.7,726.82
C00865,078.593.110-46,P1155,2026-04-01,1,239.17,3.8,239.17
C00935,959.724.665-11,P1159,2025-05-26,2,324.56,3.5,649.12
C01269,386.562.422-70,P1988,2026-05-23,2,176.37,4.4,352.74
C01570,515.542.340-69,P0781,2025-02-07,2,121.09,4.4,242.18
C01694,318.432.225-40,P0259,2026-08-24,2,105.25,4.4,210.5
C00036,161.559.407-89,P011,2025-05-15,1,249.9,4.6,249.9
C01328,396.661.347-64,P1070,2025-05-16,1,62.77,4.5,62.77
C00219,475.255.341-44,P010,2025-06-15,1,99.9,4.2,99.9
C00576,800.106.181-71,P0886,2025-11-16,3,229.0,3.5,687.0
C01659,204.653.755-61,P0502,2026-08-31,1,315.96,4.4,315.96
C00502,065.379.473-83,P1819,2025-11-30,3,320.21,5.0,960.63
C01594,981.987.809-80,P0564,2025-02-06,1,242.65,4.3,242.65
C00927,337.389.877-38,P0581,2025-12-28,2,102.31,4.4,204.62
C00466,960.013.389-14,P014,2025-02-07,1,129.9,4.7,129.9
C00669,509.754.510-90,P1523,2025-04-15,1,356.88,3.6,356.88
C01062,788.614.057-54,P1856,2025-12-22,1,76.57,4.4,76.57
C01531,980.061.558-01,P0248,2025-08-06,3,315.19,3.3,945.57
C01213,954.787.698-86,P0360,2025-09-10,1,159.97,5.0,159.97
C01867,060.002.589-68,P0537,2025-10-16,1,326.94,3.6,326.94
C01736,009.751.971-50,P0381,2026-05-08,1,101.36,5.0,101.36
C01507,732.283.608-14,P1211,2026-01-27,3,207.18,5.0,621.54
C01207,566.246.287-90,P1115,2025-08-08,2,238.42,3.4,476.84
C00580,531.943.375-13,P0256,2025-03-04,2,232.48,4.0,464.96
C00826,174.101.194-97,P1267,2025-05-12,2,284.61,5.0,569.22
C00238,026.542.351-14,P006,2025-10-12,1,189.9,4.5,189.9
C00749,258.857.669-91,P0243,2026-02-02,2,90.28,5.0,180.56
C01853,290.148.706-80,P0946,2026-05-23,3,102.31,4.5,306.93
C00852,543.173.505-56,P1018,2025-07-23,1,193.39,3.6,193.39
C00228,026.542.351-14,P013,2025-12-26,1,49.9,4.1,49.9
C01304,003.791.769-20,P1216,2025-08-03,1,236.0,4.4,236.0
C01926,800.851.403-50,P0339,2026-01-28,2,275.78,4.0,551.56
C01735,942.843.479-50,P1114,2025-04-05,1,114.92,3.4,114.92
C00549,916.503.440-66,P1276,2026-05-23,1,133.38,4.9,133.38
C00908,736.026.064-73,P0579,2025-12-15,1,365.38,3.9,365.38
C01063,187.683.160-03,P1276,2026-06-10,2,133.38,4.8,266.76
C00496,026.542.351-14,P015,2025-09-28,4,89.9,3.8,359.6
C00538,756.704.310-65,P1873,2026-03-31,3,319.51,5.0,958.53
C00474,395.376.724-09,P015,2025-04-15,1,89.9,3.3,89.9
C01990,299.737.631-90,P1914,2025-09-21,3,288.31,4.8,864.93
C01493,881.056.974-16,P1392,2026-07-21,2,48.57,5.0,97.14
C01682,988.649.767-01,P0929,2025-10-29,1,348.17,3.9,348.17
C01634,021.923.785-99,P1434,2026-02-26,4,342.84,4.4,1371.36
C01919,586.833.901-01,P0470,2025-03-05,1,76.07,3.7,76.07
C00211,532.871.012-69,P005,2025-04-08,4,229.9,5.0,919.6
C01764,597.779.014-70,P1335,2025-08-08,1,70.57,4.0,70.57
C00134,960.013.389-14,P004,2025-05-28,2,169.9,3.6,339.8
C00951,481.754.965-33,P1597,2026-07-28,1,331.04,4.7,331.04
C01189,240.132.234-57,P0959,2025-01-06,2,137.2,3.7,274.4
C00716,127.238.046-74,P0340,2025-01-22,1,259.94,5.0,259.94
C00293,960.013.389-14,P007,2025-07-06,2,139.9,4.4,279.8
C00385,489.325.288-70,P014,2025-09-18,2,129.9,4.2,259.8
C01650,051.477.053-84,P1942,2026-08-10,5,351.24,5.0,1756.2
C00638,988.649.767-01,P0533,2026-01-24,2,91.67,3.2,183.34
C00621,629.613.671-40,P1075,2026-07-05,2,377.69,4.1,755.38
C01847,997.029.271-45,P1763,2025-05-01,1,97.51,4.0,97.51
C00288,627.048.281-05,P004,2025-04-26,5,169.9,4.4,849.5
C01831,278.532.426-97,P1983,2025-09-02,2,84.25,4.3,168.5
C01842,472.727.423-05,P014,2026-07-05,1,129.9,4.3,129.9
C01198,530.281.650-40,P0298,2025-08-30,1,127.51,4.1,127.51
C00332,960.013.389-14,P002,2025-12-10,2,79.9,4.5,159.8
C00312,161.559.407-89,P005,2025-08-08,1,229.9,4.7,229.9
C00570,734.151.488-40,P1263,2026-05-04,2,63.98,5.0,127.96
C01155,325.250.029-97,P0071,2025-02-21,2,133.89,5.0,267.78
C00308,161.559.407-89,P009,2025-11-08,2,119.9,4.2,239.8
C00912,182.226.189-97,P0643,2026-04-07,2,118.52,4.6,237.04
C00231,395.376.724-09,P007,2025-06-10,2,139.9,4.2,279.8
C01081,216.376.182-71,P1870,2025-08-20,1,322.77,4.2,322.77
C00043,475.255.341-44,P014,2025-03-25,5,129.9,4.6,649.5
C01419,453.198.074-30,P1415,2025-07-05,3,223.17,4.7,669.51
C00111,489.325.288-70,P004,2025-02-13,1,169.9,3.6,169.9
C00390,278.248.963-15,P013,2025-07-14,1,49.9,3.8,49.9
C00350,395.376.724-09,P011,2025-02-07,1,249.9,4.4,249.9
C01662,801.006.231-66,P0053,2025-08-09,1,139.18,4.7,139.18
C00107,083.863.794-99,P005,2025-08-19,1,229.9,4.1,229.9
C00859,056.420.456-01,P1644,2026-06-04,2,380.0,4.3,760.0
C01183,915.618.298-89,P1071,2025-01-28,1,142.65,4.2,142.65
C01032,328.980.271-03,P0574,2025-09-11,1,264.33,4.2,264.33
C01362,290.018.513-04,P0188,2025-01-24,5,289.3,4.1,1446.5
C01607,047.692.105-82,P003,2025-08-12,3,149.9,4.2,449.7
C00788,689.996.269-11,P1642,2026-07-10,2,196.38,3.8,392.76
C01657,885.102.726-97,P0781,2025-06-19,1,121.09,4.2,121.09
C00636,287.431.527-32,P0761,2026-07-16,2,396.68,4.0,793.36
C01969,610.089.876-46,P1980,2026-04-19,1,312.37,4.7,312.37
C01010,875.721.586-33,P1639,2026-06-06,2,122.73,4.2,245.46
C01473,657.569.245-15,P0307,2025-05-07,2,274.14,4.7,548.28
C01751,799.196.234-23,P0131,2026-07-05,3,97.51,5.0,292.53
C01586,828.040.561-55,P0601,2026-02-25,1,94.31,4.8,94.31
C01703,993.160.875-70,P1591,2025-09-27,1,288.03,4.3,288.03
C01074,796.958.678-39,P1669,2025-06-21,2,209.69,4.3,419.38
C00087,161.559.407-89,P010,2025-10-01,1,99.9,3.7,99.9
C00987,837.455.084-83,P1223,2025-06-05,1,251.49,4.7,251.49
C00363,480.184.514-27,P002,2025-12-19,1,79.9,3.7,79.9
C01779,026.542.351-14,P0197,2026-06-02,1,315.11,5.0,315.11
C00474,395.376.724-09,P015,2025-04-15,1,89.9,3.3,89.9
C00457,960.013.389-14,P009,2025-10-30,3,119.9,4.5,359.7
C00499,039.117.182-84,P011,2025-01-17,1,249.9,4.6,249.9
C01286,777.809.733-87,P0481,2026-03-22,2,384.85,3.7,769.7
C01143,211.882.419-07,P0579,2025-09-16,3,365.38,3.6,1096.14
C01898,472.727.423-05,P0409,2026-04-17,1,129.55,2.9,129.55
C00833,857.256.292-36,P0290,2025-01-31,4,56.82,3.4,227.28
C00565,289.413.475-48,P0863,2025-01-14,4,199.14,5.0,796.56
C00099,475.255.341-44,P002,2025-12-23,3,79.9,4.6,239.7
C00015,627.048.281-05,P008,2025-04-20,3,219.9,4.5,659.7
C00748,301.657.120-07,P1313,2025-05-09,1,185.87,4.3,185.87
C01852,253.666.777-42,P1024,2026-06-21,1,123.97,3.2,123.97
C01048,298.315.229-40,P0587,2025-12-24,1,290.15,4.2,290.15
C01788,290.018.513-04,P1286,2025-05-07,1,208.83,4.4,208.83
C00204,161.559.407-89,P001,2025-01-20,1,59.9,4.9,59.9
C00187,350.305.641-60,P001,2025-12-04,1,59.9,5.0,59.9
C01667,327.599.801-38,P1602,2025-09-01,1,132.85,4.4,132.85
C00214,039.117.182-84,P004,2025-02-05,3,169.9,4.3,509.7
C00104,269.166.978-57,P003,2025-09-25,4,149.9,4.0,599.6
C00809,287.431.527-32,P0214,2026-07-23,1,165.05,4.5,165.05
C01850,289.413.475-48,P1730,2025-02-20,1,74.28,3.8,74.28
C01379,235.558.099-54,P1643,2025-06-19,4,301.79,3.1,1207.16
C00199,532.871.012-69,P001,2025-05-16,2,59.9,3.9,119.8
C01675,451.713.395-89,P1783,2025-10-09,1,386.56,3.9,386.56
C01688,650.471.580-71,P1232,2025-12-07,3,344.4,4.6,1033.2
C01602,143.643.813-65,P0407,2025-07-11,2,399.89,4.8,799.78
C01806,397.191.260-51,P0930,2025-09-04,2,182.09,5.0,364.18
C00480,816.184.959-50,P012,2025-06-30,1,299.9,4.1,299.9
C01960,341.638.944-11,P0326,2026-04-04,2,223.19,4.2,446.38
C00642,424.936.312-00,P0094,2025-08-01,2,363.41,4.9,726.82
C01605,638.409.112-73,P1662,2025-08-15,1,178.27,4.0,178.27
C01159,719.182.619-38,P1051,2025-08-11,1,210.67,3.0,210.67
C01559,822.104.016-90,P1392,2026-02-20,2,48.57,4.5,97.14
C01256,943.325.623-99,P0850,2026-04-29,1,254.19,3.9,254.19
C01285,261.454.307-10,P1169,2026-06-12,3,399.45,4.2,1198.35
C01233,324.006.157-05,P0678,2025-12-10,2,178.52,4.7,357.04
C01558,604.615.402-23,P0886,2025-01-14,2,229.0,4.5,458.0
C01479,908.984.369-82,P1395,2026-05-09,2,344.11,4.8,688.22
C00270,083.863.794-99,P005,2025-08-25,2,229.9,4.5,459.8
C01653,998.989.721-22,P1283,2025-01-06,1,329.87,5.0,329.87
C01073,127.990.881-55,P1372,2025-06-21,3,85.69,4.5,257.07
C00647,934.065.277-01,P0492,2026-05-04,1,51.23,4.8,51.23
C01029,684.732.365-56,P1888,2025-04-15,2,184.55,3.8,369.1
C01934,093.106.684-07,P1489,2025-07-01,2,338.86,3.8,677.72
C01716,549.303.646-04,P0618,2025-02-22,2,162.41,4.6,324.82
C01668,055.800.027-42,P1864,2025-10-22,1,208.49,4.2,208.49
C00926,355.449.647-26,P1330,2025-10-31,2,141.36,4.6,282.72
C01569,018.596.263-78,P0782,2026-08-10,2,277.67,3.9,555.34
C00771,806.867.177-32,P1986,2025-03-13,2,286.29,4.2,572.58
C01373,481.386.667-06,P0186,2026-07-07,2,205.73,3.5,411.46
C01280,687.234.309-58,P1699,2026-08-31,1,61.28,5.0,61.28
C00500,310.341.316-56,P010,2025-03-15,3,99.9,4.1,299.7
C00533,149.851.724-21,P1738,2025-12-28,1,169.86,3.4,169.86
C00123,161.559.407-89,P011,2025-09-09,1,249.9,5.0,249.9
C00280,395.376.724-09,P002,2025-10-13,2,79.9,3.9,159.8
C00868,524.278.680-94,P0458,2025-05-27,2,328.27,4.1,656.54
C00956,397.561.547-80,P0864,2026-03-02,2,388.61,4.6,777.22
C00331,480.184.514-27,P001,2025-06-30,2,59.9,3.9,119.8
C00834,441.233.613-15,P1771,2025-05-07,1,92.38,4.3,92.38
C01209,050.506.138-41,P0209,2025-02-01,1,137.3,4.2,137.3
C00466,960.013.389-14,P014,2025-02-07,1,129.9,4.7,129.9
C00677,354.083.866-00,P1638,2025-12-01,1,187.54,4.0,187.54
C00736,432.830.965-03,P1196,2026-01-31,1,40.36,4.5,40.36
C01011,998.279.501-50,P0162,2025-02-05,1,291.29,4.4,291.29
C00733,045.069.176-42,P0984,2025-08-05,2,191.36,4.0,382.72
C01474,816.649.690-98,P014,2025-10-05,1,129.9,4.9,129.9
C00655,580.935.118-22,P1364,2026-07-18,2,376.38,4.3,752.76
C00868,524.278.680-94,P0458,2025-05-27,2,328.27,4.1,656.54
C00759,691.311.964-03,P0099,2025-04-24,1,203.42,5.0,203.42
C00366,095.701.543-73,P002,2025-06-13,1,79.9,4.5,79.9
C01372,817.932.302-18,P0392,2026-03-30,2,322.65,5.0,645.3
C00471,475.255.341-44,P009,2025-06-14,3,119.9,3.6,359.7
C00594,254.729.284-00,P0092,2025-05-16,3,171.37,4.2,514.11
C01586,828.040.561-55,P0601,2026-02-25,1,94.31,4.8,94.31
C01898,472.727.423-05,P0409,2026-04-17,1,129.55,2.9,129.55
C01342,245.393.132-66,P0301,2025-12-27,1,114.27,5.0,114.27
C01833,709.085.991-61,P1828,2026-01-23,2,389.4,4.0,778.8
C01709,701.840.943-80,P0695,2025-12-11,4,314.58,4.0,1258.32
C00962,093.141.818-63,P0741,2026-04-26,1,284.58,3.8,284.58
C01541,566.246.287-90,P0188,2025-11-13,4,289.3,3.2,1157.2
C00657,296.386.396-95,P1066,2025-11-14,1,372.95,4.1,372.95
C00921,412.833.372-74,P0228,2026-07-19,1,323.36,4.2,323.36
C01071,968.827.697-96,P1028,2026-06-30,1,64.73,3.7,64.73
C01921,695.727.908-11,P0968,2025-02-21,1,290.58,4.0,290.58
C01698,661.016.831-84,P1122,2025-09-29,1,322.43,3.6,322.43
C00979,341.678.127-97,P0171,2025-01-19,1,348.71,4.5,348.71
C01306,854.329.876-86,P1230,2025-08-11,1,79.72,4.5,79.72
C00405,310.341.316-56,P004,2025-10-03,1,169.9,3.8,169.9
C01609,082.611.231-54,P0094,2025-05-25,2,363.41,4.7,726.82
C01107,945.101.622-86,P0864,2026-02-27,1,388.61,3.7,388.61
C01066,258.660.598-51,P1288,2025-03-19,2,143.57,3.6,287.14
C01533,292.913.203-58,P1138,2026-03-27,1,244.08,4.1,244.08
C01266,453.198.074-30,P1789,2026-06-13,2,343.5,5.0,687.0
C00145,480.184.514-27,P015,2025-05-23,1,89.9,3.6,89.9
C00577,640.376.137-43,P0617,2026-05-16,1,74.2,5.0,74.2
C00354,475.255.341-44,P006,2025-09-23,3,189.9,5.0,569.7
C01470,833.394.522-88,P0677,2025-10-06,2,150.8,3.8,301.6
C00071,489.325.288-70,P008,2025-01-26,2,219.9,4.5,439.8
C00405,310.341.316-56,P004,2025-10-03,1,169.9,3.8,169.9
C01195,717.217.337-60,P1064,2025-08-29,1,104.9,3.2,104.9
C01390,678.274.117-20,P1489,2025-12-26,3,338.86,4.1,1016.58
C01007,243.588.537-73,P0236,2026-01-21,2,388.9,3.6,777.8
C01722,229.712.529-14,P0074,2026-06-03,2,358.51,4.8,717.02
C01838,706.810.390-19,P1443,2025-12-30,3,268.14,4.6,804.42
C00265,310.341.316-56,P003,2025-11-05,1,149.9,4.6,149.9
C01906,244.617.679-81,P1035,2025-04-27,3,224.8,3.8,674.4
C01229,607.832.748-82,P1754,2025-01-20,2,260.91,4.8,521.82
C01273,369.552.862-18,P1128,2025-06-19,1,318.91,3.8,318.91
C00191,161.559.407-89,P011,2025-02-19,4,249.9,4.4,999.6
C01244,176.539.705-75,P1863,2025-02-17,2,214.05,4.2,428.1
C01452,544.948.126-84,P1015,2025-10-28,2,256.53,3.9,513.06
C01162,155.206.506-59,P1558,2025-11-04,3,102.58,3.6,307.74
C00169,395.376.724-09,P014,2025-02-21,3,129.9,3.8,389.7
C01047,850.506.413-57,P0228,2026-06-25,3,323.36,4.8,970.08
C01872,706.540.515-00,P1726,2025-09-18,2,45.91,5.0,91.82
C01447,959.660.487-20,P1363,2025-10-25,2,394.66,3.5,789.32
C00275,960.013.389-14,P008,2025-02-22,3,219.9,5.0,659.7
C01920,599.302.020-21,P1881,2025-09-23,3,258.95,4.9,776.85
C01918,920.613.638-06,P1004,2025-10-30,3,223.87,3.8,671.61
C00339,627.048.281-05,P009,2025-07-18,4,119.9,4.6,479.6
C01602,143.643.813-65,P0407,2025-07-11,2,399.89,4.8,799.78
C00814,106.092.098-09,P0286,2025-06-25,1,248.02,4.1,248.02
C01188,567.983.631-99,P1421,2025-09-07,2,245.06,4.0,490.12
C00891,406.557.820-52,P1781,2025-04-23,1,298.39,2.9,298.39
C01566,657.744.916-33,P1592,2025-01-19,3,282.02,3.6,846.06
C01994,083.136.783-05,P1450,2025-04-09,2,364.36,3.4,728.72
C01591,826.832.303-54,P0911,2026-01-30,2,254.9,2.5,509.8
C01863,480.861.317-42,P0721,2026-01-01,1,225.78,3.2,225.78
C01893,347.786.603-74,P1014,2026-08-25,1,111.34,3.7,111.34
C00181,480.184.514-27,P011,2025-05-11,2,249.9,4.1,499.8
C00507,546.212.760-00,P0516,2025-11-14,1,330.48,5.0,330.48
C01444,126.691.215-00,P0538,2026-07-14,1,252.78,4.0,252.78
C01181,555.165.176-21,P1764,2025-09-11,1,185.52,4.4,185.52
C00101,238.849.696-92,P009,2025-08-08,2,119.9,4.6,239.8
C00191,161.559.407-89,P011,2025-02-19,4,249.9,4.4,999.6
C01042,921.277.997-20,P1980,2025-05-20,1,312.37,5.0,312.37
C01233,324.006.157-05,P0678,2025-12-10,2,178.52,4.7,357.04
C00336,480.184.514-27,P006,2025-07-10,1,189.9,4.9,189.9
C00343,395.376.724-09,P011,2025-06-27,2,249.9,4.2,499.8
C00259,395.376.724-09,P003,2025-11-13,2,149.9,4.4,299.8
C01130,534.332.491-64,P1250,2026-01-19,2,40.64,4.9,81.28
C00016,104.332.181-00,P007,2025-05-16,4,139.9,4.2,559.6
C01145,990.767.699-31,P0620,2026-07-21,1,230.85,3.6,230.85
C00952,019.179.202-02,P0664,2025-06-20,2,161.91,3.3,323.82
C00932,911.289.812-03,P0476,2026-08-14,1,336.05,3.1,336.05
C01359,809.521.755-76,P0624,2026-07-26,2,68.76,3.8,137.52
C01046,835.832.863-08,P1431,2025-01-28,1,238.42,4.6,238.42
C01456,740.148.902-36,P0174,2026-07-08,2,160.94,4.1,321.88
C01528,338.726.247-76,P0824,2025-05-23,1,211.28,5.0,211.28
C01841,928.553.595-03,P1746,2026-01-13,5,392.01,4.8,1960.05
C01599,812.236.231-14,P1798,2025-12-24,1,198.48,4.4,198.48
C01036,472.197.054-41,P0376,2025-05-28,1,68.31,3.8,68.31
C00985,428.596.932-70,P0966,2025-10-19,1,299.69,3.8,299.69
C00472,238.849.696-92,P005,2025-05-14,1,229.9,5.0,229.9
C01200,865.596.309-78,P0638,2026-05-07,1,340.99,5.0,340.99
C00279,395.376.724-09,P011,2025-11-03,1,249.9,4.3,249.9
C01863,480.861.317-42,P0721,2026-01-01,1,225.78,3.2,225.78
C01691,328.980.271-03,P0615,2026-04-08,2,54.82,3.7,109.64
C00240,278.248.963-15,P010,2025-12-12,2,99.9,3.2,199.8
C01572,724.825.135-61,P1641,2025-08-18,2,364.81,4.4,729.62
C00235,026.542.351-14,P007,2025-07-01,3,139.9,4.8,419.7
C01443,842.530.428-80,P0072,2026-04-13,3,133.27,3.6,399.81
C00176,026.542.351-14,P008,2025-03-27,2,219.9,4.7,439.8
C00977,462.996.065-17,P1803,2025-09-26,2,253.38,3.9,506.76
C01316,047.541.212-52,P1399,2025-08-04,2,80.92,3.2,161.84
C01458,050.922.216-15,P0632,2026-07-16,2,101.19,4.1,202.38
C00838,885.015.569-71,P0766,2025-04-12,3,332.05,4.1,996.15
C01844,696.801.867-50,P1337,2025-06-13,2,188.88,3.3,377.76
C01549,168.505.423-46,P0342,2026-05-27,2,60.27,3.7,120.54
C00417,095.701.543-73,P009,2025-09-10,3,119.9,4.4,359.7
C01343,677.537.260-48,P1160,2026-03-29,1,321.67,5.0,321.67
C01462,215.107.029-89,P0092,2025-05-16,1,171.37,3.6,171.37
C00668,096.561.014-48,P0077,2026-01-27,1,148.35,4.8,148.35
C01477,717.217.337-60,P0576,2026-07-06,1,190.63,4.6,190.63
C01797,837.606.441-04,P1983,2025-01-23,1,84.25,4.6,84.25
C01635,629.613.671-40,P1916,2025-12-09,1,350.2,4.4,350.2
C01526,580.305.690-17,P0942,2025-01-19,2,186.25,3.7,372.5
C01269,386.562.422-70,P1988,2026-05-23,2,176.37,4.4,352.74
C00542,901.495.427-12,P0613,2025-06-12,3,292.05,4.9,876.15
C01591,826.832.303-54,P0911,2026-01-30,2,254.9,2.5,509.8
C00729,071.261.583-00,P1935,2025-12-09,3,246.49,4.6,739.47
C01065,215.632.135-32,P0164,2025-06-19,4,62.36,4.4,249.44
C00629,566.701.065-80,P0071,2025-06-09,1,133.89,5.0,133.89
C00627,034.469.459-38,P1354,2026-02-14,1,372.49,4.9,372.49
C00316,238.849.696-92,P005,2025-01-09,1,229.9,4.8,229.9
C01923,364.027.011-81,P0106,2026-01-02,2,221.98,5.0,443.96
C00296,039.117.182-84,P008,2025-08-25,3,219.9,4.9,659.7
C00173,095.701.543-73,P007,2025-06-12,2,139.9,4.8,279.8
C01873,557.325.737-47,P0873,2025-06-02,2,329.96,4.3,659.92
C01111,767.735.925-69,P1022,2026-01-20,3,278.19,5.0,834.57
C00876,097.626.374-29,P0267,2025-08-21,2,134.22,4.2,268.44
